index,x_px,y_px,z_norm,x_norm,y_norm
87,259.4034118652344,278.9714992046356,-0.023925844579935074,0.5066472887992859,0.4649524986743927
88,245.58956909179688,279.27330136299133,-0.011766812764108181,0.47966712713241577,0.4654555022716522
89,243.94590759277344,281.17108941078186,-0.013842098414897919,0.4764568507671356,0.4686184823513031
90,242.08599853515625,283.61844420433044,-0.016393931582570076,0.47282421588897705,0.4726974070072174
91,240.5780792236328,286.2754225730896,-0.01372468564659357,0.46987906098365784,0.47712570428848267
92,233.9908905029297,266.8402075767517,-0.013706464320421219,0.45701345801353455,0.4447336792945862
93,176.6862335205078,234.05553102493286,0.16802653670310974,0.3450902998447418,0.39009255170822144
94,267.7641906738281,251.1091947555542,-0.053056374192237854,0.5229769349098206,0.41851532459259033
95,240.81881713867188,279.7105014324188,-0.0035568480379879475,0.4703492522239685,0.46618416905403137
96,239.11512756347656,280.7742118835449,-0.004831963684409857,0.46702173352241516,0.4679570198059082
97,256.6097106933594,252.40128636360168,-0.03776480630040169,0.5011908411979675,0.4206688106060028
98,243.77407836914062,250.3268301486969,-0.021460790187120438,0.4761212468147278,0.4172113835811615
99,255.13047790527344,250.89218616485596,-0.03787272050976753,0.4983017146587372,0.41815364360809326
100,234.22445678710938,220.94491124153137,-0.007590623572468758,0.457469642162323,0.3682415187358856
101,221.4960174560547,226.7339050769806,-0.002500106580555439,0.4326094090938568,0.37788984179496765
102,239.16590881347656,241.49723052978516,-0.028568431735038757,0.4671209156513214,0.4024953842163086
103,196.28842163085938,145.06122171878815,0.02271556667983532,0.3833758234977722,0.2417687028646469
104,201.7503204345703,155.71029782295227,0.0013770863879472017,0.39404359459877014,0.2595171630382538
105,207.26365661621094,167.3060953617096,-0.01588350534439087,0.404811829328537,0.278843492269516
106,238.52911376953125,290.98371863365173,-0.0024793094489723444,0.4658771753311157,0.48497286438941956
107,244.04026794433594,168.0389106273651,-0.03783964365720749,0.47664114832878113,0.2800648510456085
108,241.5509796142578,151.31415724754333,-0.03063865192234516,0.4717792570590973,0.2521902620792389
109,238.39144897460938,134.35712456703186,-0.022220982238650322,0.46560829877853394,0.2239285409450531
110,209.74423217773438,201.38012766838074,0.01449664682149887,0.40965670347213745,0.3356335461139679
111,191.02520751953125,209.99760031700134,0.03834686428308487,0.3730961084365845,0.34999600052833557
112,244.1922149658203,195.81672549247742,0.006019424647092819,0.4769379198551178,0.32636120915412903
113,196.59352111816406,190.06585478782654,0.02004867047071457,0.3839717209339142,0.31677642464637756
114,247.61009216308594,210.88855862617493,-0.019897321239113808,0.4836134612560272,0.3514809310436249
115,245.89686584472656,240.18890261650085,-0.058488793671131134,0.48026731610298157,0.4003148376941681
116,182.8934326171875,216.5383815765381,0.05648915469646454,0.35721373558044434,0.3608973026275635
117,197.3435516357422,215.91020822525024,0.024572525173425674,0.38543662428855896,0.35985034704208374
118,208.14181518554688,218.93790364265442,0.010193867608904839,0.40652698278427124,0.3648965060710907
119,223.62872314453125,216.6172206401825,0.0030296624172478914,0.4367748498916626,0.3610287010669708
120,234.76744079589844,212.23599314689636,-0.0007383701740764081,0.45853015780448914,0.35372665524482727
121,242.63479614257812,208.2022190093994,-0.005373241379857063,0.4738960862159729,0.347003698348999
122,257.920654296875,200.4919946193695,-0.037670623511075974,0.503751277923584,0.33415332436561584
123,185.3765869140625,232.91666507720947,0.053900837898254395,0.3620636463165283,0.3881944417953491
124,190.1310272216797,189.3263876438141,0.027408694848418236,0.37134966254234314,0.3155439794063568
125,263.3114013671875,249.5653510093689,-0.07364858686923981,0.5142800807952881,0.4159422516822815
126,243.0452880859375,224.54549074172974,-0.01920127682387829,0.4746978282928467,0.37424248456954956
127,173.00889587402344,199.8862624168396,0.15212109684944153,0.337907999753952,0.33314377069473267
128,248.51092529296875,204.18577194213867,-0.00808839313685894,0.4853729009628296,0.34030961990356445
129,238.67889404296875,241.51679277420044,-0.012637828476727009,0.46616971492767334,0.40252798795700073
130,201.9827117919922,194.22143697738647,0.02571713924407959,0.39449748396873474,0.3237023949623108
131,245.55221557617188,234.61976051330566,-0.052932169288396835,0.4795941710472107,0.3910329341888428
132,180.1357879638672,253.11870574951172,0.1627407968044281,0.3518277108669281,0.42186450958251953
133,243.5543975830078,193.08419823646545,0.009769739583134651,0.47569218277931213,0.32180699706077576
134,252.1627655029297,230.23120164871216,-0.06907109916210175,0.49250540137290955,0.38371866941452026
135,201.4818572998047,294.6623146533966,0.0659106895327568,0.39351925253868103,0.491103857755661
136,201.63124084472656,303.2546281814575,0.09551728516817093,0.39381101727485657,0.5054243803024292
137,178.0993194580078,234.07448530197144,0.11085755378007889,0.3478502333164215,0.3901241421699524
138,192.5219268798828,283.1172823905945,0.08521032333374023,0.3760193884372711,0.47186213731765747
139,178.50221252441406,186.28504872322083,0.08106084167957306,0.3486371338367462,0.31047508120536804
140,235.377197265625,321.792733669281,0.017265750095248222,0.45972108840942383,0.536321222782135
141,264.136962890625,250.91235637664795,-0.05198244750499725,0.515892505645752,0.4181872606277466
142,236.06820678710938,230.540531873703,-0.012678610160946846,0.461070716381073,0.384234219789505
143,182.8594970703125,199.79921579360962,0.06034060940146446,0.3571474552154541,0.33299869298934937
144,217.23941040039062,197.6689875125885,0.008939133957028389,0.42429572343826294,0.32944831252098083
145,224.67825317382812,197.2538709640503,0.005083846859633923,0.43882471323013306,0.3287564516067505
146,235.74465942382812,283.3036422729492,-0.001735239289700985,0.4604387879371643,0.47217273712158203
147,187.42190551757812,248.55490922927856,0.06095799431204796,0.3660584092140198,0.4142581820487976
148,251.4365692138672,332.946252822876,0.023087386041879654,0.49108704924583435,0.55491042137146
149,224.6241455078125,322.11177349090576,0.05412410944700241,0.4387190341949463,0.5368529558181763
150,213.52171325683594,314.5179748535156,0.07227955013513565,0.4170345962047577,0.5241966247558594
151,264.58795166015625,150.74828267097473,-0.0339411124587059,0.5167733430862427,0.2512471377849579
152,270.3194885253906,333.6004614830017,0.018560083582997322,0.5279677510261536,0.5560007691383362
